Order	Family	Genus	Species	Red_List_status	Population_trend	IUCN.NUM	POP.NUM	Suit0k	Suit21k	Range0k	Range21k	DeltaRange	LogDR	DeltaSuit	LogDS	AdultBodyMass_g	LogBMg	GroupBMg
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_brunnea	LC	unknown	0	NA	0.88975188	0.626082156	58	7	7.285714286	2.114532861	0.421142372	0.351461035	12	2.48490665	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_foetida	LC	unknown	0	NA	0.956223056	0.508080353	250	13	18.23076923	2.95651156	0.882031162	0.632351599	10.25	2.327277706	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_fuliginosa	LC	unknown	0	NA	0.497943299	0.632628848	1373	2274	-0.396218118	-0.504542269	-0.212898209	-0.239397699	12	2.48490665	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_gmelini	LC	unknown	0	NA	0.697164629	0.959016942	3	7	-0.571428571	-0.84729786	-0.273042427	-0.318887162	11.79289643	2.467497353	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_grayi	LC	unknown	0	NA	0.949140863	0.661170601	63	20	2.15	1.147402453	0.435546077	0.361545318	10.7	2.370243741	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_hilliana	DD	unknown	NA	NA	0.623617078	0.848483337	65	122	-0.467213115	-0.629633775	-0.265021421	-0.307913924	11.79289643	2.467497353	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_horsfieldii	DD	unknown	NA	NA	0.727128322	0.819683593	53	99	-0.464646465	-0.624827937	-0.112915851	-0.119815432	5.47	1.699278616	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_hutanis	LC	unknown	0	NA	0.958408316	0.604507201	38	8	3.75	1.558144618	0.585437386	0.460860322	11.79289643	2.467497353	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_indochinensis	LC	unknown	0	NA	0.341824116	0.482548671	1072	1671	-0.358467983	-0.443896187	-0.291627691	-0.344785464	8.157340556	2.098918204	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_lasiura	LC	unknown	0	NA	0.680504109	0.875464386	20	25	-0.2	-0.223143551	-0.222693556	-0.251920612	14.8	2.694627181	3
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_lepidura	LC	stable	0	0	0.966906014	0.634408085	89	5	16.8	2.879198457	0.524107331	0.421408882	12	2.48490665	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_malayana	LC	unknown	0	NA	0.210971161	0.111291231	154	261	-0.409961686	-0.527567805	0.895667424	0.639570979	12	2.48490665	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_maxi	LC	unknown	0	NA	0.813135944	0.746187601	59	24	1.458333333	0.899483614	0.089720525	0.085921264	7.53	2.018895042	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_monticola	LC	unknown	0	NA	0.479017312	0.356737402	968	142	5.816901408	1.91940503	0.342772892	0.294736798	6.6	1.887069649	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_negligens	LC	unknown	0	NA	0.729618586	0.548333718	109	51	1.137254902	0.75952225	0.33061047	0.285637837	12	2.48490665	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_palawanensis	LC	unknown	0	NA	0.878591719	0.802518114	12	9	0.333333333	0.287682072	0.09479363	0.09056588	8.157340556	2.098918204	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_paradoxura	LC	decreasing	0	1	0.969181045	0.713186625	66	8	7.25	2.1102132	0.358944505	0.306708299	8.23	2.107786015	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_rapax	DD	unknown	NA	NA	0.845931155	0.734651948	240	160	0.5	0.405465108	0.15147201	0.141041132	11.79289643	2.467497353	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_shantungensis	LC	stable	0	0	0.810758249	0.822980598	266	329	-0.191489362	-0.212561442	-0.014851321	-0.014962706	4.5	1.504077397	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_tanakae	LC	unknown	0	NA	0.82217401	0.443451353	20	2	9	2.302585093	0.854034281	0.617363957	14.5	2.674148649	3
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_vorax	LC	unknown	0	NA	0.616777696	0.73491837	510	908	-0.438325991	-0.576833653	-0.160753464	-0.175250771	8.157340556	2.098918204	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_vosmaeri	DD	unknown	NA	NA	0.483720582	0.748677958	9	20	-0.55	-0.798507696	-0.353900329	-0.436801498	11.79289643	2.467497353	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_wuchihensis	DD	unknown	NA	NA	0.533126086	0.814995953	5	14	-0.642857143	-1.029619417	-0.345854315	-0.424425192	11.79289643	2.467497353	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_zarudnyi	LC	unknown	0	NA	0.569926628	0.903147045	31	113	-0.725663717	-1.293400614	-0.368954777	-0.460377751	6.708	1.903300844	2
RODENTIA	MURIDAE	Crunomys	Crunomys_fallax	DD	unknown	NA	NA	0.728302265	0.797199534	7	5	0.4	0.336472237	-0.086424121	-0.090388843	42.5	3.749504076	4
RODENTIA	MURIDAE	Crunomys	Crunomys_melanius	VU	decreasing	1	1	0.806758054	0.735730127	54	48	0.125	0.117783036	0.096540734	0.092160437	42.5	3.749504076	4
CARNIVORA	CANIDAE	Cuon	Cuon_alpinus	EN	decreasing	1	1	0.581494132	0.68389983	2354	3052	-0.22870249	-0.259681105	-0.149737861	-0.162210578	15800	9.667765219	10
DERMOPTERA	CYNOCEPHALIDAE	Cynocephalus	Cynocephalus_volans	LC	stable	0	0	0.929492315	0.750356506	76	16	3.75	1.558144618	0.238734265	0.214090104	1250	7.13089883	7
CARNIVORA	VIVERRIDAE	Cynogale	Cynogale_bennettii	EN	decreasing	1	1	0.909754024	0.556149918	625	248	1.52016129	0.924322904	0.63580717	0.492136364	4246.57	8.353866877	8
CHIROPTERA	PTEROPODIDAE	Cynopterus	Cynopterus_brachyotis	LC	unknown	0	NA	0.725847546	0.702912463	1694	1535	0.103583062	0.098562215	0.032628648	0.032107636	33.87	3.522529667	4
CHIROPTERA	PTEROPODIDAE	Cynopterus	Cynopterus_horsfieldii	LC	unknown	0	NA	0.872192641	0.655286289	619	128	3.8359375	1.576075009	0.331010057	0.285938096	56.01	4.025530246	4
CHIROPTERA	PTEROPODIDAE	Cynopterus	Cynopterus_luzoniensis	LC	stable	0	0	0.727692321	0.456723877	169	69	1.449275362	0.89579221	0.593287229	0.465799322	43.874	3.78132189	4
CHIROPTERA	PTEROPODIDAE	Cynopterus	Cynopterus_minutus	LC	decreasing	0	1	0.886166196	0.653149363	503	81	5.209876543	1.826141015	0.356758878	0.305098677	26.45	3.275256158	3
CHIROPTERA	PTEROPODIDAE	Cynopterus	Cynopterus_nusatenggara	LC	stable	0	0	0.466179079	0.812436714	5	569	-0.991212654	-4.734442522	-0.426196441	-0.555468172	43.874	3.78132189	4
CHIROPTERA	PTEROPODIDAE	Cynopterus	Cynopterus_sphinx	LC	increasing	0	0	0.682306487	0.700371018	2559	2733	-0.063666301	-0.06578335	-0.025792802	-0.026131269	44.71	3.80019719	4
CHIROPTERA	PTEROPODIDAE	Cynopterus	Cynopterus_titthaecheilus	LC	stable	0	0	0.894627664	0.591352045	214	41	4.219512195	1.652403948	0.512851223	0.413996098	58.33	4.066116541	4
RODENTIA	MURIDAE	Dacnomys	Dacnomys_millardi	DD	unknown	NA	NA	0.678940235	0.798619261	112	182	-0.384615385	-0.485507816	-0.149857425	-0.162351208	141.0605074	4.949188929	5
SCANDENTIA	TUPAIIDAE	Dendrogale	Dendrogale_melanura	DD	decreasing	NA	1	0.656604183	0.601738617	74	46	0.608695652	0.475423697	0.091178404	0.087258217	59.99	4.094177882	4
SCANDENTIA	TUPAIIDAE	Dendrogale	Dendrogale_murina	LC	decreasing	0	1	0.711319435	0.526539594	197	128	0.5390625	0.431173465	0.350932473	0.300795075	49.99	3.911822985	4
PERISSODACTYLA	RHINOCEROTIDAE	Dicerorhinus	Dicerorhinus_sumatrensis	CR	NA	1	NA	0.806829978	0.412341672	100	20	4	1.609437912	0.956702495	0.671260656	1046156	13.86063305	14
CARNIVORA	VIVERRIDAE	Diplogale	Diplogale_hosei	VU	decreasing	1	1	0.701337937	0.638344705	178	133	0.338345865	0.291434422	0.098682157	0.094111422	1450	7.279318835	7
CHIROPTERA	PTEROPODIDAE	Dobsonia	Dobsonia_peronii	LC	stable	0	0	0.491970548	0.813750189	5	136	-0.963235294	-3.303216973	-0.395428039	-0.503234573	226.51	5.422789094	5
RODENTIA	SCIURIDAE	Dremomys	Dremomys_everetti	LC	stable	0	0	0.787244935	0.64504	65	26	1.5	0.916290732	0.220459097	0.199227097	129.78	4.865840709	5
RODENTIA	SCIURIDAE	Dremomys	Dremomys_gularis	LC	stable	0	0	0.855047773	0.810387958	48	45	0.066666667	0.064538521	0.05510918	0.053644249	246.4344257	5.507095937	6
RODENTIA	SCIURIDAE	Dremomys	Dremomys_lokriah	LC	decreasing	0	1	0.731485108	0.806959548	208	341	-0.390029326	-0.494344398	-0.093529397	-0.098196679	226.99	5.424905964	5
RODENTIA	SCIURIDAE	Dremomys	Dremomys_pernyi	LC	stable	0	0	0.840723986	0.825044695	747	790	-0.05443038	-0.05596776	0.019004172	0.018825848	198.63	5.291443798	5
RODENTIA	SCIURIDAE	Dremomys	Dremomys_pyrrhomerus	LC	unknown	0	NA	0.643482649	0.644179042	609	507	0.201183432	0.183307264	-0.001081054	-0.001081639	245	5.501258211	6
RODENTIA	SCIURIDAE	Dremomys	Dremomys_rufigenis	LC	stable	0	0	0.529579457	0.654603655	1170	1834	-0.362050164	-0.449495625	-0.190992209	-0.211946731	200.32	5.299916088	5
RODENTIA	GLIRIDAE	Dryomys	Dryomys_nitedula	LC	unknown	0	NA	0.561438454	0.852347425	12	102	-0.882352941	-2.140066163	-0.341303279	-0.417492061	29.5	3.384390263	3
CHIROPTERA	PTEROPODIDAE	Dyacopterus	Dyacopterus_brooksi	VU	decreasing	1	1	0.967404141	0.600446822	157	13	11.07692308	2.491296448	0.611140415	0.47694226	81.1	4.395682961	4
CHIROPTERA	PTEROPODIDAE	Dyacopterus	Dyacopterus_spadiceus	NT	decreasing	0	1	0.881273048	0.538912191	413	79	4.227848101	1.65399974	0.635281336	0.491814861	81.1	4.395682961	4
EULIPOTYPHLA	ERINACEIDAE	Echinosorex	Echinosorex_gymnura	LC	unknown	0	NA	0.963818577	0.730482345	508	154	2.298701299	1.193528845	0.319427614	0.277198016	756.53	6.628742189	7
CETARTIODACTYLA	CERVIDAE	Elaphodus	Elaphodus_cephalophus	NT	decreasing	0	1	0.87970034	0.877528691	549	516	0.063953488	0.061991676	0.002474733	0.002471676	23087.87	10.04706265	10
PROBOSCIDEA	ELEPHANTIDAE	Elephas	Elephas_maximus	EN	decreasing	1	1	0.581502622	0.684237034	1506	1883	-0.200212427	-0.22340912	-0.150144478	-0.162688918	3269794	15.00023754	15
CHIROPTERA	EMBALLONURIDAE	Emballonura	Emballonura_alecto	LC	decreasing	0	1	0.738033988	0.519512477	540	187	1.887700535	1.060460523	0.420628031	0.351099049	5.25	1.658228077	2
CHIROPTERA	EMBALLONURIDAE	Emballonura	Emballonura_monticola	LC	decreasing	0	1	0.96043021	0.745481163	565	108	4.231481481	1.654694504	0.288335986	0.253351453	5.35	1.677096561	2
RODENTIA	SCIURIDAE	Eoglaucomys	Eoglaucomys_fimbriatus	LC	unknown	0	NA	0.807185562	0.849056411	16	22	-0.272727273	-0.318453731	-0.049314566	-0.050572045	510	6.234410726	6
CHIROPTERA	PTEROPODIDAE	Eonycteris	Eonycteris_major	DD	unknown	NA	NA	0.905616937	0.494264238	247	33	6.484848485	2.012880775	0.832252602	0.60554614	70.7	4.258445573	4
CHIROPTERA	PTEROPODIDAE	Eonycteris	Eonycteris_robusta	NT	decreasing	0	1	0.875570345	0.598035753	138	48	1.875	1.056052674	0.464076924	0.381224958	78.36	4.361313593	4
CHIROPTERA	PTEROPODIDAE	Eonycteris	Eonycteris_spelaea	LC	unknown	0	NA	0.813829965	0.804158111	1615	1618	-0.001854141	-0.001855862	0.012027304	0.011955551	58.7	4.072439727	4
RODENTIA	SPALACIDAE	Eospalax	Eospalax_rothschildi	LC	unknown	0	NA	0.376126615	0.824965696	29	378	-0.923280423	-2.567598366	-0.544069994	-0.785415976	104.345	4.647702717	5
RODENTIA	CRICETIDAE	Eothenomys	Eothenomys_cachinus	LC	unknown	0	NA	0.481564541	0.672420856	104	197	-0.472081218	-0.63881283	-0.283834615	-0.333844154	46.25861204	3.834247653	4
RODENTIA	CRICETIDAE	Eothenomys	Eothenomys_custos	LC	unknown	0	NA	0.716200657	0.893503566	28	52	-0.461538462	-0.619039208	-0.198435592	-0.221189951	30.8	3.42751469	3
RODENTIA	CRICETIDAE	Eothenomys	Eothenomys_melanogaster	LC	stable	0	0	0.765870609	0.825797789	576	749	-0.230974633	-0.262631323	-0.07256883	-0.075336698	19.59	2.975019232	3
RODENTIA	CRICETIDAE	Eothenomys	Eothenomys_miletus	LC	unknown	0	NA	0.676768254	0.862527904	202	328	-0.384146341	-0.484745911	-0.215366539	-0.242538599	46.25861204	3.834247653	4
RODENTIA	CRICETIDAE	Eothenomys	Eothenomys_olitor	LC	unknown	0	NA	0.855711842	0.851352181	79	60	0.316666667	0.27510329	0.005120866	0.005107799	22	3.091042453	3
RODENTIA	CRICETIDAE	Eothenomys	Eothenomys_proditor	LC	unknown	0	NA	0.613520871	0.89026644	8	17	-0.529411765	-0.753771802	-0.310857016	-0.372306506	42.5	3.749504076	4
EULIPOTYPHLA	SORICIDAE	Episoriculus	Episoriculus_caudatus	LC	unknown	0	NA	0.772209055	0.860807864	148	223	-0.33632287	-0.409959498	-0.102925185	-0.108616014	6.27	1.835776355	2
EULIPOTYPHLA	SORICIDAE	Episoriculus	Episoriculus_fumidus	LC	unknown	0	NA	0.903328927	0.607492079	18	7	1.571428571	0.944461609	0.486980585	0.396747611	6.95	1.93874166	2
EULIPOTYPHLA	SORICIDAE	Episoriculus	Episoriculus_leucops	LC	unknown	0	NA	0.723047923	0.844681951	206	302	-0.317880795	-0.382550849	-0.143999796	-0.155484664	9.35	2.235376343	2
EULIPOTYPHLA	SORICIDAE	Episoriculus	Episoriculus_macrurus	LC	unknown	0	NA	0.594710716	0.710392559	271	306	-0.114379085	-0.121466281	-0.162842138	-0.177742622	8.157340556	2.098918204	2
CHIROPTERA	VESPERTILIONIDAE	Eptesicus	Eptesicus_dimissus	DD	unknown	NA	NA	0.573700573	0.665708864	43	95	-0.547368421	-0.792676776	-0.138211004	-0.148744822	13.03	2.567254391	3
CHIROPTERA	VESPERTILIONIDAE	Eptesicus	Eptesicus_nasutus	LC	unknown	0	NA	0.764867567	0.834867065	78	109	-0.28440367	-0.334639056	-0.083845083	-0.087569805	7.91	2.068127782	2
CHIROPTERA	VESPERTILIONIDAE	Eptesicus	Eptesicus_pachyotis	LC	unknown	0	NA	0.700506336	0.803395962	108	166	-0.34939759	-0.429856561	-0.128068388	-0.137044285	8.1	2.091864062	2
CHIROPTERA	VESPERTILIONIDAE	Eptesicus	Eptesicus_serotinus	LC	unknown	0	NA	0.733305673	0.803594653	980	1275	-0.231372549	-0.263148886	-0.087468203	-0.091532348	23.09	3.139399623	3
PERISSODACTYLA	EQUIDAE	Equus	Equus_hemionus	NT	stable	0	0	0.805243319	0.872943733	30	38	-0.210526316	-0.236388778	-0.077554156	-0.080726611	235248.1	12.36839598	12
PERISSODACTYLA	EQUIDAE	Equus	Equus_kiang	LC	stable	0	0	0.875401222	0.890044266	21	24	-0.125	-0.133531393	-0.01645204	-0.016588878	281138.6	12.54660307	13
EULIPOTYPHLA	ERINACEIDAE	Erinaceus	Erinaceus_amurensis	LC	stable	0	0	0.94303983	0.797368605	370	123	2.008130081	1.10131865	0.182689943	0.167791457	780	6.65929392	7
CHIROPTERA	VESPERTILIONIDAE	Eudiscopus	Eudiscopus_denticulus	LC	unknown	0	NA	0.670128106	0.785722378	208	352	-0.409090909	-0.526093096	-0.147118467	-0.159134624	10.17892383	2.320319291	2
EULIPOTYPHLA	TALPIDAE	Euroscaptor	Euroscaptor_grandis	LC	unknown	0	NA	0.760879659	0.828232659	61	77	-0.207792208	-0.232931558	-0.081321353	-0.084818895	46.84098624	3.846758594	4
EULIPOTYPHLA	TALPIDAE	Euroscaptor	Euroscaptor_klossi	LC	unknown	0	NA	0.588013493	0.713680293	659	901	-0.268590455	-0.312781723	-0.176082766	-0.193685199	80.33613646	4.386219538	4
EULIPOTYPHLA	TALPIDAE	Euroscaptor	Euroscaptor_longirostris	LC	unknown	0	NA	0.699027341	0.771040442	501	581	-0.137693632	-0.148144656	-0.093397308	-0.098050971	46.84098624	3.846758594	4
EULIPOTYPHLA	TALPIDAE	Euroscaptor	Euroscaptor_micrura	LC	unknown	0	NA	0.700895486	0.697553854	181	219	-0.173515982	-0.190574699	0.0047905	0.004779062	60.46	4.101981989	4
EULIPOTYPHLA	TALPIDAE	Euroscaptor	Euroscaptor_parvidens	DD	unknown	NA	NA	0.649793514	0.822697905	27	53	-0.490566038	-0.674455048	-0.210167536	-0.235934427	51.90562179	3.949427104	4
RODENTIA	SCIURIDAE	Exilisciurus	Exilisciurus_concinnus	LC	stable	0	0	0.850397011	0.728407497	82	36	1.277777778	0.823200309	0.16747427	0.154842672	27.72	3.322154174	3
RODENTIA	SCIURIDAE	Exilisciurus	Exilisciurus_exilis	DD	unknown	NA	NA	0.84589401	0.448602137	248	53	3.679245283	1.543136833	0.88562189	0.634257681	21.75	3.079613758	3
RODENTIA	SCIURIDAE	Exilisciurus	Exilisciurus_whiteheadi	LC	stable	0	0	0.848150026	0.615418353	148	32	3.625	1.531476371	0.378168236	0.320755252	24.91	3.215269329	3
CHIROPTERA	VESPERTILIONIDAE	Falsistrellus	Falsistrellus_affinis	LC	unknown	0	NA	0.533252721	0.670053138	1028	1442	-0.287101248	-0.338415872	-0.204163534	-0.228361559	22.77	3.12544388	3
CHIROPTERA	VESPERTILIONIDAE	Falsistrellus	Falsistrellus_mordax	DD	unknown	NA	NA	0.39064628	0.689702457	62	242	-0.743801653	-1.361803341	-0.433601728	-0.568457788	22.77	3.12544388	3
CHIROPTERA	VESPERTILIONIDAE	Falsistrellus	Falsistrellus_petersi	DD	unknown	NA	NA	0.740512645	0.82326801	106	183	-0.420765027	-0.546047059	-0.100520563	-0.105939087	22.77	3.12544388	3
CARNIVORA	FELIDAE	Felis	Felis_chaus	LC	decreasing	0	1	0.814582329	0.69605368	1962	1869	0.04975923	0.048560833	0.170286649	0.157248718	7157.99	8.875984494	9
CARNIVORA	FELIDAE	Felis	Felis_silvestris	LC	decreasing	0	1	0.882284129	0.661288207	547	307	0.781758958	0.577601055	0.334190025	0.288324385	4573.08	8.427942217	8
EULIPOTYPHLA	SORICIDAE	Feroculus	Feroculus_feroculus	EN	decreasing	1	1	0.895911638	0.864834576	13	14	-0.071428571	-0.074107972	0.035934111	0.035303543	35.99	3.583241122	4
RODENTIA	SCIURIDAE	Funambulus	Funambulus_layardi	VU	NA	1	NA	0.8840075	0.84144385	8	6	0.333333333	0.287682072	0.050584064	0.049346261	168	5.123963979	5
RODENTIA	SCIURIDAE	Funambulus	Funambulus_palmarum	LC	increasing	0	0	0.894164776	0.539383288	560	240	1.333333333	0.84729786	0.657753951	0.505463644	136.4	4.915591745	5
RODENTIA	SCIURIDAE	Funambulus	Funambulus_pennantii	LC	unknown	0	NA	0.942251555	0.807644025	987	799	0.235294118	0.211309094	0.166666904	0.154150884	102.49	4.629765233	5
RODENTIA	SCIURIDAE	Funambulus	Funambulus_sublineatus	VU	decreasing	1	1	0.921001939	0.831845484	51	34	0.5	0.405465108	0.107179106	0.101815435	70.93	4.261693475	4
RODENTIA	SCIURIDAE	Funambulus	Funambulus_tristriatus	LC	decreasing	0	1	0.888422929	0.613488959	75	19	2.947368421	1.373049134	0.448148195	0.370285634	134.62	4.902455995	5
DERMOPTERA	CYNOCEPHALIDAE	Galeopterus	Galeopterus_variegatus	LC	decreasing	0	1	0.746798688	0.637585135	1067	982	0.086558045	0.083014943	0.171292502	0.158107842	1100	7.003065459	7
CETARTIODACTYLA	BOVIDAE	Gazella	Gazella_bennettii	LC	stable	0	0	0.927552154	0.777113491	678	445	0.523595506	0.421073006	0.193586477	0.176962621	18916.67	9.847798823	10
RODENTIA	MURIDAE	Gerbillus	Gerbillus_gleadowi	LC	decreasing	0	1	0.928556933	0.774701211	121	61	0.983606557	0.684916681	0.19860008	0.181154276	26.01	3.258481079	3
RODENTIA	MURIDAE	Gerbillus	Gerbillus_nanus	LC	stable	0	0	0.910858942	0.838032452	369	361	0.022160665	0.021918686	0.086901754	0.083331221	25.5	3.238678452	3
CHIROPTERA	VESPERTILIONIDAE	Glischropus	Glischropus_tylopus	LC	unknown	0	NA	0.833803028	0.769452674	1128	1128	0	0	0.083631334	0.080317747	4.59	1.523880024	2
RODENTIA	SCIURIDAE	Glyphotes	Glyphotes_simus	DD	unknown	NA	NA	0.773705765	0.765657672	26	21	0.238095238	0.2135741	0.010511345	0.010456485	590.0703713	6.380241803	6
RODENTIA	MURIDAE	Golunda	Golunda_ellioti	LC	stable	0	0	0.88056814	0.65714508	1112	853	0.303634232	0.265155927	0.339990464	0.292662498	60.73	4.10643781	4
RODENTIA	MURIDAE	Hadromys	Hadromys_humei	EN	decreasing	1	1	0.529496758	0.761186103	36	103	-0.650485437	-1.05121005	-0.304379367	-0.362950835	59	4.077537444	4
RODENTIA	MURIDAE	Hadromys	Hadromys_yunnanensis	DD	unknown	NA	NA	0.570640826	0.919870682	4	39	-0.897435897	-2.277267285	-0.379651034	-0.477473111	59	4.077537444	4
RODENTIA	MURIDAE	Haeromys	Haeromys_margarettae	DD	unknown	NA	NA	0.556537641	0.726418892	31	85	-0.635294118	-1.008664052	-0.233861278	-0.266392027	12.55	2.529720666	3
RODENTIA	MURIDAE	Haeromys	Haeromys_pusillus	VU	decreasing	1	1	0.774885165	0.694427181	72	62	0.161290323	0.149531734	0.115862377	0.109627538	10.4	2.341805806	2
RODENTIA	MURIDAE	Hapalomys	Hapalomys_delacouri	VU	decreasing	1	1	0.827354435	0.663035966	292	243	0.201646091	0.183692359	0.247827385	0.221403947	64.3	4.163559631	4
RODENTIA	MURIDAE	Hapalomys	Hapalomys_longicaudatus	EN	decreasing	1	1	0.619020844	0.595952557	560	558	0.003584229	0.003577821	0.03870826	0.037977884	70	4.248495242	4
CHIROPTERA	PTEROPODIDAE	Haplonycteris	Haplonycteris_fischeri	LC	stable	0	0	0.953566456	0.592163291	153	10	14.3	2.727852828	0.610309976	0.476426692	18.25	2.90416508	3
CHIROPTERA	VESPERTILIONIDAE	Harpiocephalus	Harpiocephalus_harpia	LC	decreasing	0	1	0.625320903	0.643322128	1089	1091	-0.001833181	-0.001834863	-0.027981668	-0.028380614	13.65	2.613739522	3
CHIROPTERA	VESPERTILIONIDAE	Harpiocephalus	Harpiocephalus_mordax	NT	unknown	0	NA	0.490913037	0.609114246	488	892	-0.452914798	-0.603150727	-0.194054251	-0.215738847	13.65	2.613739522	3
CHIROPTERA	VESPERTILIONIDAE	Harpiola	Harpiola_isodon	DD	unknown	NA	NA	0.944485293	0.647332921	13	3	3.333333333	1.466337069	0.459041031	0.377779392	10.17892383	2.320319291	2
CHIROPTERA	PTEROPODIDAE	Harpyionycteris	Harpyionycteris_whiteheadi	LC	stable	0	0	0.868793945	0.463071038	129	6	20.5	3.068052935	0.876156946	0.629225507	135.48	4.908824028	5
CARNIVORA	URSIDAE	Helarctos	Helarctos_malayanus	VU	decreasing	1	1	0.783792727	0.819943616	1405	1658	-0.152593486	-0.165574754	-0.044089482	-0.045090971	57075.78	10.95213514	11
EULIPOTYPHLA	ERINACEIDAE	Hemiechinus	Hemiechinus_collaris	LC	unknown	0	NA	0.920457025	0.711618459	234	133	0.759398496	0.564971987	0.293469856	0.257328418	141	4.94875989	5
CARNIVORA	VIVERRIDAE	Hemigalus	Hemigalus_derbyanus	NT	decreasing	0	1	0.948525601	0.722994084	566	357	0.585434174	0.460858296	0.311941027	0.271507741	1262.7	7.141007564	7
CETARTIODACTYLA	BOVIDAE	Hemitragus	Hemitragus_jemlahicus	NT	decreasing	0	1	0.905884909	0.882007671	51	50	0.02	0.019802627	0.027071463	0.026711513	68616.43	11.13628729	11
CARNIVORA	HERPESTIDAE	Herpestes	Herpestes_brachyurus	NT	decreasing	0	1	0.978907427	0.6679919	468	25	17.72	2.929592471	0.46544805	0.382161032	1396.16	7.24148089	7
CARNIVORA	HERPESTIDAE	Herpestes	Herpestes_edwardsii	LC	stable	0	0	0.905166687	0.740273658	1262	1076	0.172862454	0.159447302	0.222746045	0.201099186	1324.2	7.188563782	7
CARNIVORA	HERPESTIDAE	Herpestes	Herpestes_fuscus	LC	stable	0	0	0.791583051	0.703615234	87	52	0.673076923	0.5146644	0.125022616	0.117803138	1348.963	7.207091428	7
CARNIVORA	HERPESTIDAE	Herpestes	Herpestes_javanicus	LC	unknown	0	NA	0.612886307	0.686864277	2414	2615	-0.076864245	-0.079978975	-0.107703912	-0.113957264	750	6.620073207	7
CARNIVORA	HERPESTIDAE	Herpestes	Herpestes_semitorquatus	NT	decreasing	0	1	0.832691338	0.445866431	282	25	10.28	2.423031246	0.867580242	0.624643605	1523.854615	7.328998335	7
CARNIVORA	HERPESTIDAE	Herpestes	Herpestes_smithii	LC	unknown	0	NA	0.92032142	0.53204722	673	174	2.867816092	1.35269003	0.729773946	0.547990733	1702.5	7.439853038	7
CARNIVORA	HERPESTIDAE	Herpestes	Herpestes_urva	LC	decreasing	0	1	0.630125413	0.701747234	1564	2261	-0.308270677	-0.368560551	-0.102062134	-0.107654405	2384.19	7.776614723	8
CARNIVORA	HERPESTIDAE	Herpestes	Herpestes_vitticollis	LC	stable	0	0	0.810387277	0.640449138	113	37	2.054054054	1.116469906	0.265342132	0.235342545	2380	7.774855767	8
CHIROPTERA	VESPERTILIONIDAE	Hesperoptenus	Hesperoptenus_blanfordi	LC	unknown	0	NA	0.760866758	0.600095236	495	327	0.513761468	0.414597592	0.267910012	0.237369885	6.91	1.932969638	2
CHIROPTERA	VESPERTILIONIDAE	Hesperoptenus	Hesperoptenus_doriae	DD	unknown	NA	NA	0.802497234	0.78130262	10	13	-0.230769231	-0.262364264	0.027127279	0.026765856	11.605	2.45143604	2
CHIROPTERA	VESPERTILIONIDAE	Hesperoptenus	Hesperoptenus_tickelli	LC	unknown	0	NA	0.714889064	0.632763774	963	848	0.135613208	0.127172776	0.129788229	0.122030207	16.3	2.791165108	3
CHIROPTERA	VESPERTILIONIDAE	Hesperoptenus	Hesperoptenus_tomesi	VU	decreasing	1	1	0.73768538	0.461375661	67	25	1.68	0.985816795	0.598882303	0.469304825	11.605	2.45143604	2
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_armiger	LC	unknown	0	NA	0.574642757	0.686517028	1713	2704	-0.366494083	-0.456485939	-0.162959207	-0.177882472	49.99	3.911822985	4
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_ater	LC	unknown	0	NA	0.783808821	0.730900024	1391	1264	0.100474684	0.095741617	0.072388555	0.069888455	5.86	1.768149604	2
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_bicolor	LC	stable	0	0	0.9540012	0.745149643	598	327	0.828746177	0.603630583	0.280281362	0.247079868	8.39	2.12704052	2
