Order	Family	Genus	Species	Red_List_status	Population_trend	IUCN.NUM	POP.NUM	Suit0k	Suit21k	Range0k	Range21k	DeltaRange	LogDR	DeltaSuit	LogDS	AdultBodyMass_g	LogBMg	GroupBMg
RODENTIA	MURIDAE	Gerbillus	Gerbillus_floweri	LC	stable	0	0	0.620273041	0.621355063	35	3	10.66666667	2.456735773	-0.001741392	-0.00174291	63.85388804	4.156597474	4
RODENTIA	MURIDAE	Gerbillus	Gerbillus_gerbillus	LC	stable	0	0	0.523687778	0.50996014	4406	2134	1.064667291	0.724969096	0.026919041	0.026563097	26.99	3.295466427	3
RODENTIA	MURIDAE	Gerbillus	Gerbillus_henleyi	LC	unknown	0	NA	0.957115805	0.720776629	824	114	6.228070175	1.977972082	0.32789517	0.28359511	8	2.079441542	2
RODENTIA	MURIDAE	Gerbillus	Gerbillus_hoogstraali	VU	unknown	1	NA	0.902609167	0.854351477	2	1	1	0.693147181	0.056484586	0.054946968	63.85388804	4.156597474	4
RODENTIA	MURIDAE	Gerbillus	Gerbillus_latastei	LC	unknown	0	NA	0.905491076	0.855293529	201	154	0.305194805	0.266352306	0.058690432	0.057032703	39.55	3.677565694	4
RODENTIA	MURIDAE	Gerbillus	Gerbillus_mackillingini	LC	stable	0	0	0.273342362	0.336062703	295	167	0.766467066	0.568981544	-0.186632853	-0.206572676	63.85388804	4.156597474	4
RODENTIA	MURIDAE	Gerbillus	Gerbillus_maghrebi	LC	unknown	0	NA	0.991000863	0.906976744	11	1	10	2.397895273	0.092641977	0.088598595	63.85388804	4.156597474	4
RODENTIA	MURIDAE	Gerbillus	Gerbillus_mesopotamiae	LC	decreasing	0	1	0.856157279	0.524531944	147	11	12.36363636	2.592537314	0.632230962	0.489947768	20	2.995732274	3
RODENTIA	MURIDAE	Gerbillus	Gerbillus_nanus	LC	stable	0	0	0.96061526	0.714252314	2618	660	2.966666667	1.377926111	0.344924252	0.296337693	25.5	3.238678452	3
RODENTIA	MURIDAE	Gerbillus	Gerbillus_nigeriae	LC	stable	0	0	0.721511576	0.83686756	16	51	-0.68627451	-1.15923691	-0.13784258	-0.148317403	29.7	3.391147046	3
RODENTIA	MURIDAE	Gerbillus	Gerbillus_occiduus	DD	unknown	NA	NA	0.865208889	0.952296127	4	7	-0.428571429	-0.559615788	-0.091449746	-0.095905077	40.08709228	3.691054394	4
RODENTIA	MURIDAE	Gerbillus	Gerbillus_perpallidus	LC	stable	0	0	0.983113447	0.903407516	5	1	4	1.609437912	0.088228103	0.08455078	52.22	3.955465563	4
RODENTIA	MURIDAE	Gerbillus	Gerbillus_pyramidum	LC	stable	0	0	0.966731772	0.813538672	551	101	4.455445545	1.696614292	0.188304631	0.172527612	42.8	3.756538103	4
RODENTIA	MURIDAE	Gerbillus	Gerbillus_simoni	LC	unknown	0	NA	0.352669333	0.302934044	476	9	51.88888889	3.968193277	0.164178606	0.152015779	17.4	2.856470206	3
RODENTIA	MURIDAE	Gerbillus	Gerbillus_tarabuli	LC	stable	0	0	0.986907845	0.833302787	1711	739	1.315290934	0.839535353	0.184332826	0.1691796	63.85388804	4.156597474	4
RODENTIA	MURIDAE	Gerbillus	Gerbillus_watersi	LC	unknown	0	NA	0.582508364	0.831437591	15	446	-0.966367713	-3.392268751	-0.299396166	-0.355812696	10.4	2.341805806	2
RODENTIA	GLIRIDAE	Glirulus	Glirulus_japonicus	LC	unknown	0	NA	0.990359209	0.341441056	138	1	137	4.927253685	1.900527604	1.064892653	27	3.295836866	3
RODENTIA	GLIRIDAE	Glis	Glis_glis	LC	unknown	0	NA	0.924080374	0.286656311	3030	192	14.78125	2.758822526	2.223652641	1.170515077	128.09	4.852733142	5
RODENTIA	MURIDAE	Golunda	Golunda_ellioti	LC	stable	0	0	0.694654122	0.494877989	194	25	6.76	2.048982334	0.40368765	0.339102809	60.73	4.10643781	4
CARNIVORA	MUSTELIDAE	Gulo	Gulo_gulo	LC	decreasing	0	1	0.838886613	0.609694706	11468	9300	0.23311828	0.209546148	0.375912576	0.319117202	12792.49	9.456613559	9
CHIROPTERA	VESPERTILIONIDAE	Harpiocephalus	Harpiocephalus_harpia	LC	decreasing	0	1	0.751453589	0.927505856	5	16	-0.6875	-1.16315081	-0.189812567	-0.210489659	13.65	2.613739522	3
CHIROPTERA	VESPERTILIONIDAE	Harpiocephalus	Harpiocephalus_mordax	NT	unknown	0	NA	0.92732913	0.956737916	4	2	1	0.693147181	-0.030738602	-0.031220943	13.65	2.613739522	3
CARNIVORA	URSIDAE	Helarctos	Helarctos_malayanus	VU	decreasing	1	1	0.265134882	0.26756818	197	45	3.377777778	1.476541239	-0.009094124	-0.009135728	57075.78	10.95213514	11
EULIPOTYPHLA	ERINACEIDAE	Hemiechinus	Hemiechinus_auritus	LC	unknown	0	NA	0.763109266	0.729695778	5537	5974	-0.073150318	-0.075963882	0.045790984	0.044773522	322.04	5.774675761	6
EULIPOTYPHLA	ERINACEIDAE	Hemiechinus	Hemiechinus_collaris	LC	unknown	0	NA	0.626237115	0.888326471	4	25	-0.84	-1.832581464	-0.295037201	-0.349610245	141	4.94875989	5
CETARTIODACTYLA	BOVIDAE	Hemitragus	Hemitragus_jemlahicus	NT	decreasing	0	1	0.492764615	0.462333334	148	52	1.846153846	1.045968555	0.065821084	0.063745473	68616.43	11.13628729	11
CARNIVORA	HERPESTIDAE	Herpestes	Herpestes_edwardsii	LC	stable	0	0	0.906694502	0.55492667	278	30	8.266666667	2.226423732	0.633899668	0.490969592	1324.2	7.188563782	7
CARNIVORA	HERPESTIDAE	Herpestes	Herpestes_ichneumon	LC	stable	0	0	0.122155604	0.111802499	11047	770	13.34675325	2.663523662	0.092601734	0.088561764	2980.02	7.999685291	8
CARNIVORA	HERPESTIDAE	Herpestes	Herpestes_javanicus	LC	unknown	0	NA	0.912041074	0.604527348	1206	332	2.63253012	1.289929408	0.508684558	0.411238117	750	6.620073207	7
CARNIVORA	HERPESTIDAE	Herpestes	Herpestes_urva	LC	decreasing	0	1	0.952088679	0.758971988	194	60	2.233333333	1.173513597	0.254445085	0.226693311	2384.19	7.776614723	8
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_armiger	LC	unknown	0	NA	0.852098959	0.740401115	328	145	1.262068966	0.816279866	0.150861258	0.140510582	49.99	3.911822985	4
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_caffer	LC	decreasing	0	1	0.734922333	0.779340332	45	64	-0.296875	-0.352220594	-0.056994354	-0.058683009	9.46	2.247072383	2
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_cineraceus	LC	unknown	0	NA	0.35483497	0.31885413	410	70	4.857142857	1.767661918	0.1128442	0.106919081	3.84	1.345472367	1
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_fulvus	LC	stable	0	0	0.811110478	0.644882244	69	30	1.3	0.832909123	0.257765252	0.229336537	8.83	2.178155015	2
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_larvatus	LC	unknown	0	NA	0.826459648	0.956147589	4	6	-0.333333333	-0.405465108	-0.135635903	-0.14576119	19.95	2.993229143	3
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_pomona	LC	unknown	0	NA	0.945349448	0.780690761	67	22	2.045454545	1.113650166	0.210914097	0.191375526	6.2	1.824549292	2
CHIROPTERA	HIPPOSIDERIDAE	Hipposideros	Hipposideros_pratti	LC	unknown	0	NA	0.17332082	0.148120576	1152	45	24.6	3.242592351	0.170133312	0.157117684	21.81	3.08236858	3
PRIMATES	HYLOBATIDAE	Hoolock	Hoolock_hoolock	EN	decreasing	1	1	0.789296147	0.828799885	39	70	-0.442857143	-0.584933596	-0.047663783	-0.048837138	6700	8.809862805	9
PRIMATES	HYLOBATIDAE	Hoolock	Hoolock_leuconedys	VU	decreasing	1	1	0.946752725	0.880573459	11	7	0.571428571	0.451985124	0.075154735	0.072464591	6709.768933	8.811319793	9
CARNIVORA	HYAENIDAE	Hyaena	Hyaena_hyaena	NT	decreasing	0	1	0.9788161	0.924326503	4197	3741	0.121892542	0.115017029	0.058950595	0.057278413	35070.51	10.46511589	10
CETARTIODACTYLA	CERVIDAE	Hydropotes	Hydropotes_inermis	VU	decreasing	1	1	0.930440264	0.661751333	85	13	5.538461538	1.877701899	0.406027035	0.340768022	12760.04	9.454073692	9
RODENTIA	SCIURIDAE	Hylopetes	Hylopetes_alboniger	LC	decreasing	0	1	0.966356385	0.820956124	147	42	2.5	1.252762968	0.177110879	0.163063029	255.38	5.542752632	6
RODENTIA	CRICETIDAE	Hyperacrius	Hyperacrius_fertilis	NT	unknown	0	NA	0.909351658	0.917298087	52	66	-0.212121212	-0.238411023	-0.008662865	-0.008700606	22.25	3.102342009	3
RODENTIA	CRICETIDAE	Hyperacrius	Hyperacrius_wynnei	LC	unknown	0	NA	0.887630292	0.86859637	24	26	-0.076923077	-0.080042708	0.021913426	0.021676778	52.6	3.96271612	4
RODENTIA	HYSTRICIDAE	Hystrix	Hystrix_brachyura	LC	decreasing	0	1	0.944322596	0.754759626	351	167	1.101796407	0.742792411	0.251156744	0.224068519	8000	8.987196821	9
RODENTIA	HYSTRICIDAE	Hystrix	Hystrix_cristata	LC	unknown	0	NA	0.932994589	0.607464432	487	21	22.19047619	3.143741685	0.535883485	0.429105776	13406.27	9.503477787	10
RODENTIA	HYSTRICIDAE	Hystrix	Hystrix_indica	LC	stable	0	0	0.778077173	0.649437116	2731	2322	0.176141258	0.162238959	0.198079312	0.180719701	14298.6	9.567916909	10
CHIROPTERA	VESPERTILIONIDAE	Ia	Ia_io	LC	unknown	0	NA	0.839045455	0.760242392	300	154	0.948051948	0.666829872	0.103655181	0.098627563	49.3	3.897924081	4
CARNIVORA	HERPESTIDAE	Ichneumia	Ichneumia_albicauda	LC	stable	0	0	0.800085455	0.871414873	55	101	-0.455445545	-0.607787332	-0.081854717	-0.085399641	3628.4	8.196547059	8
CARNIVORA	MUSTELIDAE	Ictonyx	Ictonyx_libyca	LC	unknown	0	NA	0.921276217	0.806939236	1119	819	0.366300366	0.312106624	0.141692182	0.132511532	225.18	5.416900082	5
CARNIVORA	MUSTELIDAE	Ictonyx	Ictonyx_striatus	LC	stable	0	0	0.569342043	0.951513761	3	306	-0.990196078	-4.624972813	-0.401646023	-0.513572765	811.02	6.698292715	7
RODENTIA	DIPODIDAE	Jaculus	Jaculus_blanfordi	LC	decreasing	0	1	0.924406924	0.679647156	1234	669	0.844544096	0.612232144	0.3601277	0.307578593	54.7	4.001863709	4
RODENTIA	DIPODIDAE	Jaculus	Jaculus_jaculus	LC	unknown	0	NA	0.963443222	0.775506505	2459	1060	1.319811321	0.841485855	0.242340607	0.216997187	59.8	4.091005661	4
RODENTIA	DIPODIDAE	Jaculus	Jaculus_orientalis	LC	stable	0	0	0.990954113	0.777625425	197	3	64.66666667	4.18459144	0.274333479	0.24242328	138.26	4.929135971	5
CHIROPTERA	VESPERTILIONIDAE	Kerivoula	Kerivoula_hardwickii	LC	stable	0	0	0.762186894	0.665092878	115	24	3.791666667	1.566878298	0.145985649	0.136265096	4.55	1.515127233	2
CHIROPTERA	VESPERTILIONIDAE	Kerivoula	Kerivoula_picta	LC	unknown	0	NA	0.978245009	0.966577451	3	2	0.5	0.405465108	0.012071002	0.011998728	4.5	1.504077397	2
RODENTIA	CRICETIDAE	Lagurus	Lagurus_lagurus	LC	stable	0	0	0.759700936	0.440730211	3636	1639	1.218425869	0.796797877	0.723732379	0.544491927	20.6	3.025291076	3
RODENTIA	CRICETIDAE	Lasiopodomys	Lasiopodomys_brandtii	LC	stable	0	0	0.853354396	0.644367993	803	146	4.5	1.704748092	0.324327723	0.280904951	40.2	3.693866996	4
RODENTIA	CRICETIDAE	Lasiopodomys	Lasiopodomys_fuscus	LC	unknown	0	NA	0.762956218	0.832200916	35	44	-0.204545455	-0.228841572	-0.083206707	-0.086873249	42.5	3.749504076	4
RODENTIA	CRICETIDAE	Lasiopodomys	Lasiopodomys_mandarinus	LC	unknown	0	NA	0.920806856	0.581373385	974	418	1.330143541	0.845929871	0.583847626	0.459857093	46.25861204	3.834247653	4
RODENTIA	CRICETIDAE	Lemmus	Lemmus_amurensis	LC	unknown	0	NA	0.670686781	0.482351669	2716	1879	0.445449707	0.368420489	0.390451873	0.329628783	46.25861204	3.834247653	4
RODENTIA	CRICETIDAE	Lemmus	Lemmus_lemmus	LC	stable	0	0	0.945514025	0.159323722	801	14	56.21428571	4.046803617	4.93454644	1.780790604	67.62	4.213903797	4
RODENTIA	CRICETIDAE	Lemmus	Lemmus_sibiricus	LC	stable	0	0	0.23434769	0.12813328	10279	2977	2.452804837	1.239186897	0.828936939	0.60373489	53.81	3.985459324	4
RODENTIA	CRICETIDAE	Lemmus	Lemmus_trimucronatus	LC	stable	0	0	0.903663573	0.509523773	943	176	4.357954545	1.678582288	0.773545458	0.572980627	69.82	4.245920502	4
RODENTIA	MURIDAE	Lemniscomys	Lemniscomys_barbarus	LC	stable	0	0	0.992735353	0.807491578	155	3	50.66666667	3.944812828	0.229406448	0.20653149	26.15	3.263849191	3
RODENTIA	MURIDAE	Leopoldamys	Leopoldamys_edwardsi	LC	unknown	0	NA	0.823233183	0.711588605	223	82	1.719512195	1.000452524	0.156894836	0.145739551	308.82	5.732758583	6
CARNIVORA	FELIDAE	Leptailurus	Leptailurus_serval	LC	stable	0	0	0.607259583	0.749916383	296	733	-0.596180082	-0.906786248	-0.190230276	-0.211005363	11999.96	9.392658595	9
LAGOMORPHA	LEPORIDAE	Lepus	Lepus_brachyurus	LC	stable	0	0	0.99302427	0.328662018	139	1	138	4.934473933	2.021414754	1.105725183	2519.45	7.831795903	8
LAGOMORPHA	LEPORIDAE	Lepus	Lepus_capensis	LC	decreasing	0	1	0.831584701	0.718926088	4513	4371	0.032486845	0.031970305	0.156704026	0.145574604	2047.11	7.624184321	8
LAGOMORPHA	LEPORIDAE	Lepus	Lepus_castroviejoi	VU	decreasing	1	1	0.627763974	0.879675091	11	152	-0.927631579	-2.625985248	-0.286368364	-0.337388366	2822.41	7.945346409	8
LAGOMORPHA	LEPORIDAE	Lepus	Lepus_comus	LC	unknown	0	NA	0.6437625	0.638268219	73	49	0.489795918	0.398639143	0.008608107	0.008571269	2015.56	7.608652351	8
LAGOMORPHA	LEPORIDAE	Lepus	Lepus_coreanus	LC	unknown	0	NA	0.901697923	0.645574446	112	31	2.612903226	1.284511667	0.396737324	0.334139034	2350	7.762170607	8
LAGOMORPHA	LEPORIDAE	Lepus	Lepus_corsicanus	VU	decreasing	1	1	0.727140194	0.478982725	86	4	20.5	3.068052935	0.518092733	0.417454766	3000	8.006367568	8
LAGOMORPHA	LEPORIDAE	Lepus	Lepus_europaeus	LC	decreasing	0	1	0.880978423	0.28384814	6584	1757	2.747296528	1.321034654	2.103696308	1.132593759	3816.43	8.24707071	8
LAGOMORPHA	LEPORIDAE	Lepus	Lepus_granatensis	LC	stable	0	0	0.8533736	0.712795595	321	124	1.588709677	0.951159558	0.197220642	0.180002739	2323.94	7.7510193	8
LAGOMORPHA	LEPORIDAE	Lepus	Lepus_mandshuricus	LC	unknown	0	NA	0.927800945	0.466784115	792	73	9.849315068	2.384101951	0.987644643	0.686950341	1834.05	7.514281915	8
LAGOMORPHA	LEPORIDAE	Lepus	Lepus_microtis	LC	unknown	0	NA	0.878780761	0.774486427	112	39	1.871794872	1.054937225	0.134662571	0.126335312	1763.61	7.475118124	7
LAGOMORPHA	LEPORIDAE	Lepus	Lepus_nigricollis	LC	unknown	0	NA	0.933440992	0.703484248	86	25	2.44	1.235471471	0.326882576	0.282832263	2294.25	7.738161272	8
LAGOMORPHA	LEPORIDAE	Lepus	Lepus_oiostolus	LC	unknown	0	NA	0.891237896	0.890657319	1345	1623	-0.171287739	-0.187882275	0.000651852	0.00065164	2468.55	7.811386213	8
LAGOMORPHA	LEPORIDAE	Lepus	Lepus_sinensis	LC	unknown	0	NA	0.565128813	0.837490316	23	196	-0.882653061	-2.142620443	-0.325211525	-0.393356008	1607.41	7.382379467	7
LAGOMORPHA	LEPORIDAE	Lepus	Lepus_tibetanus	LC	unknown	0	NA	0.697454881	0.772590641	1414	1966	-0.280773143	-0.329578454	-0.097251708	-0.102311511	2062.5	7.631674118	8
LAGOMORPHA	LEPORIDAE	Lepus	Lepus_timidus	LC	unknown	0	NA	0.899869529	0.574128747	13136	7665	0.713763862	0.53869204	0.567365392	0.449396116	3105.42	8.040904251	8
LAGOMORPHA	LEPORIDAE	Lepus	Lepus_tolai	LC	unknown	0	NA	0.747192634	0.6535088	5733	5463	0.049423394	0.048240865	0.143355122	0.133967029	1589	7.370860167	7
LAGOMORPHA	LEPORIDAE	Lepus	Lepus_yarkandensis	NT	decreasing	0	1	0.813264511	0.832845327	403	470	-0.142553191	-0.153796133	-0.023510747	-0.023791534	1460.41	7.286472497	7
CARNIVORA	MUSTELIDAE	Lutra	Lutra_lutra	NT	decreasing	0	1	0.767118288	0.349712617	15165	8690	0.745109321	0.556817202	1.193567666	0.78552929	8868.69	9.090282376	9
CARNIVORA	MUSTELIDAE	Lutrogale	Lutrogale_perspicillata	VU	decreasing	1	1	0.776754297	0.800396141	106	112	-0.053571429	-0.055059777	-0.029537678	-0.0299827	8912.49	9.095208943	9
CARNIVORA	CANIDAE	Lycaon	Lycaon_pictus	EN	decreasing	1	1	0.620810988	0.937209712	10	883	-0.988674972	-4.480740108	-0.337596506	-0.411880401	21999.99	9.998797278	10
CARNIVORA	FELIDAE	Lynx	Lynx_lynx	LC	stable	0	0	0.713262134	0.536351144	15406	16901	-0.088456304	-0.092615748	0.329841731	0.285059936	19300	9.867860375	10
CARNIVORA	FELIDAE	Lynx	Lynx_pardinus	EN	increasing	1	0	0.916561944	0.82135252	187	86	1.174418605	0.776761321	0.115917858	0.109677257	11050	9.310185707	9
PRIMATES	CERCOPITHECIDAE	Macaca	Macaca_arctoides	VU	decreasing	1	1	0.800699097	0.73546527	34	19	0.789473684	0.581921545	0.088697359	0.084981898	9358.04	9.143991146	9
PRIMATES	CERCOPITHECIDAE	Macaca	Macaca_assamensis	NT	decreasing	0	1	0.893344605	0.716340155	226	28	7.071428571	2.088330489	0.24709553	0.220817272	8546.89	9.053322753	9
PRIMATES	CERCOPITHECIDAE	Macaca	Macaca_cyclopis	LC	stable	0	0	0.554734059	0.746409489	115	425	-0.729411765	-1.307157041	-0.256796615	-0.296785537	5748.94	8.656770769	9
PRIMATES	CERCOPITHECIDAE	Macaca	Macaca_fuscata	LC	stable	0	0	0.984738812	0.366376651	140	1	139	4.941642423	1.687777208	0.988714535	10114.76	9.221751022	9
PRIMATES	CERCOPITHECIDAE	Macaca	Macaca_leonina	VU	decreasing	1	1	0.890216628	0.838780552	43	32	0.34375	0.295464213	0.061322447	0.059515722	7783	8.959697147	9
PRIMATES	CERCOPITHECIDAE	Macaca	Macaca_mulatta	LC	unknown	0	NA	0.929895019	0.766318026	911	483	0.886128364	0.634526244	0.213458365	0.193474436	6455.19	8.772639737	9
PRIMATES	CERCOPITHECIDAE	Macaca	Macaca_sylvanus	EN	decreasing	1	1	0.886281389	0.764795485	27	1	26	3.295836866	0.158847569	0.147426037	11471.53	9.347623593	9
PRIMATES	CERCOPITHECIDAE	Macaca	Macaca_thibetana	NT	decreasing	0	1	0.97028115	0.753775063	226	80	1.825	1.038508365	0.28722904	0.252491877	10593.06	9.267954349	9
CHIROPTERA	PTEROPODIDAE	Macroglossus	Macroglossus_sobrinus	LC	stable	0	0	0.8627277	0.946236919	4	6	-0.333333333	-0.405465108	-0.088254028	-0.092393867	21.8	3.08190997	3
PHOLIDOTA	MANIDAE	Manis	Manis_crassicaudata	EN	decreasing	1	1	0.764517409	0.607418178	55	20	1.75	1.011600912	0.258634392	0.230027317	8017.56	8.989389415	9
PHOLIDOTA	MANIDAE	Manis	Manis_pentadactyla	CR	decreasing	1	1	0.965926655	0.801921409	142	29	3.896551724	1.588531228	0.20451536	0.186077295	4675	8.449984442	8
RODENTIA	SCIURIDAE	Marmota	Marmota_baibacina	LC	unknown	0	NA	0.703044052	0.560949067	1088	448	1.428571429	0.887303195	0.253311742	0.225789442	5375	8.589513853	9
RODENTIA	SCIURIDAE	Marmota	Marmota_bobak	LC	stable	0	0	0.939170805	0.317947204	915	32	27.59375	3.353188162	1.953857725	1.083112019	7300	8.895629627	9
RODENTIA	SCIURIDAE	Marmota	Marmota_camtschatica	LC	unknown	0	NA	0.769372795	0.498329197	2745	1094	1.509140768	0.919940371	0.543904711	0.434314734	4750	8.465899897	8
RODENTIA	SCIURIDAE	Marmota	Marmota_caudata	LC	unknown	0	NA	0.958769993	0.819479043	360	134	1.686567164	0.988264231	0.169974999	0.15698238	4350	8.377931124	8
RODENTIA	SCIURIDAE	Marmota	Marmota_himalayana	LC	unknown	0	NA	0.840831166	0.816602773	1455	1500	-0.03	-0.030459207	0.029669741	0.029238111	6600	8.794824928	9
RODENTIA	SCIURIDAE	Marmota	Marmota_marmota	LC	stable	0	0	0.936823723	0.533617795	515	22	22.40909091	3.153124447	0.755608099	0.562815292	4059.15	8.308728871	8
RODENTIA	SCIURIDAE	Marmota	Marmota_menzbieri	VU	decreasing	1	1	0.321504905	0.696255673	5	2238	-0.997765862	-6.103899976	-0.538237292	-0.772704139	3250	8.086410275	8
RODENTIA	SCIURIDAE	Marmota	Marmota_sibirica	EN	decreasing	1	1	0.87140778	0.699572396	1183	676	0.75	0.559615788	0.245629166	0.219640756	7000	8.853665428	9
CARNIVORA	MUSTELIDAE	Martes	Martes_flavigula	LC	decreasing	0	1	0.755432822	0.540985313	1258	858	0.466200466	0.382674338	0.396401722	0.333898729	2504.64	7.825900291	8
CARNIVORA	MUSTELIDAE	Martes	Martes_foina	LC	stable	0	0	0.77112981	0.700206208	7536	7158	0.052808047	0.051460925	0.101289593	0.09648185	1675	7.423568444	7
CARNIVORA	MUSTELIDAE	Martes	Martes_martes	LC	stable	0	0	0.905363498	0.270170142	6190	1548	2.99870801	1.385971312	2.351086434	1.209284602	1299.99	7.170111851	7
CARNIVORA	MUSTELIDAE	Martes	Martes_melampus	LC	stable	0	0	0.990449334	0.425409923	149	2	73.5	4.310799125	1.328223393	0.845105484	1000	6.907755279	7
CARNIVORA	MUSTELIDAE	Martes	Martes_zibellina	LC	increasing	0	0	0.81715687	0.418125964	7771	2658	1.923626787	1.072824896	0.954331806	0.670048348	1173.91	7.068095336	7
RODENTIA	CTENODACTYLIDAE	Massoutiera	Massoutiera_mzabi	LC	unknown	0	NA	0.917083669	0.794173973	590	198	1.97979798	1.091855506	0.154764195	0.143896163	194	5.267858159	5
RODENTIA	MURIDAE	Mastomys	Mastomys_erythroleucus	LC	stable	0	0	0.634496034	0.73907919	52	149	-0.651006711	-1.052702587	-0.141504669	-0.152574037	64.07	4.159976236	4
RODENTIA	MURIDAE	Mastomys	Mastomys_kollmannspergeri	LC	stable	0	0	0.573119026	0.903986924	4	220	-0.981818182	-4.007333185	-0.366009607	-0.455721477	90.91	4.509870006	5
CHIROPTERA	MEGADERMATIDAE	Megaderma	Megaderma_lyra	LC	unknown	0	NA	0.644975159	0.535768265	439	73	5.01369863	1.794039972	0.20383233	0.185510077	39.27	3.670460869	4
CHIROPTERA	PTEROPODIDAE	Megaerops	Megaerops_ecaudatus	LC	unknown	0	NA	0.84766339	0.887095241	19	33	-0.424242424	-0.552068582	-0.044450527	-0.045468739	26.29	3.269188639	3
CHIROPTERA	PTEROPODIDAE	Megaerops	Megaerops_niphanae	LC	unknown	0	NA	0.012653919	0.037609834	2109	15	139.6	4.945918979	-0.663547594	-1.089298578	32.59	3.484005493	3
CARNIVORA	MUSTELIDAE	Meles	Meles_anakuma	LC	decreasing	0	1	0.992930307	0.395276795	138	1	137	4.927253685	1.511987347	0.921074212	5100	8.536995819	9
CARNIVORA	MUSTELIDAE	Meles	Meles_leucurus	LC	unknown	0	NA	0.809095449	0.483784139	9285	5169	0.796285548	0.585720949	0.672430706	0.514278081	6250	8.740336743	9
CARNIVORA	MUSTELIDAE	Meles	Meles_meles	LC	stable	0	0	0.891945487	0.339981268	5822	1943	1.996397324	1.097410675	1.62351362	0.964514496	11884.03	9.382950761	9
CARNIVORA	MUSTELIDAE	Mellivora	Mellivora_capensis	LC	decreasing	0	1	0.922323647	0.694106181	2780	952	1.920168067	1.071641172	0.328793306	0.284271242	8999.99	9.104978745	9
CARNIVORA	MUSTELIDAE	Melogale	Melogale_moschata	LC	stable	0	0	0.948878874	0.777931941	287	148	0.939189189	0.662269942	0.219745357	0.198642113	938.5	6.844282856	7
CARNIVORA	MUSTELIDAE	Melogale	Melogale_personata	LC	unknown	0	NA	0.887819316	0.848856038	32	28	0.142857143	0.133531393	0.045900926	0.044878644	1845.26	7.520375468	8
RODENTIA	MURIDAE	Meriones	Meriones_chengi	LC	unknown	0	NA	0.595870633	0.893319864	63	305	-0.793442623	-1.57717705	-0.332970577	-0.404921122	63.85388804	4.156597474	4
RODENTIA	MURIDAE	Meriones	Meriones_crassus	LC	unknown	0	NA	0.931629634	0.741860837	3174	1324	1.397280967	0.874335165	0.255801072	0.227773673	69.94	4.247637732	4
RODENTIA	MURIDAE	Meriones	Meriones_grandis	LC	stable	0	0	0.996832096	0.754662813	202	4	49.5	3.921973336	0.320897331	0.278311302	90.6	4.506454213	5
RODENTIA	MURIDAE	Meriones	Meriones_hurrianae	LC	unknown	0	NA	0.811120022	0.927115306	7	13	-0.461538462	-0.619039208	-0.125114193	-0.133661908	71.02	4.262961528	4
RODENTIA	MURIDAE	Meriones	Meriones_libycus	LC	stable	0	0	0.842833067	0.728327975	4449	3976	0.118963783	0.112403063	0.157216387	0.146017455	91.33	4.514479321	5
RODENTIA	MURIDAE	Meriones	Meriones_meridianus	LC	unknown	0	NA	0.770210538	0.805257213	4136	4911	-0.157809	-0.17174845	-0.043522337	-0.044497843	62.1	4.128745989	4
RODENTIA	MURIDAE	Meriones	Meriones_persicus	LC	unknown	0	NA	0.107445597	0.082194634	10825	10111	0.070616161	0.068234334	0.307209384	0.267894624	107.52	4.677676877	5
RODENTIA	MURIDAE	Meriones	Meriones_sacramenti	VU	decreasing	1	1	0.701327398	0.959038327	1	2	-0.5	-0.693147181	-0.268718071	-0.312956218	200	5.298317367	5
RODENTIA	MURIDAE	Meriones	Meriones_shawi	LC	stable	0	0	0.746822821	0.599114018	318	3	105	4.663439094	0.246545397	0.220376043	90.6	4.506454213	5
RODENTIA	MURIDAE	Meriones	Meriones_tamariscinus	LC	unknown	0	NA	0.580932899	0.547148453	3629	4925	-0.263147208	-0.305367146	0.061746397	0.059915097	120	4.787491743	5
RODENTIA	MURIDAE	Meriones	Meriones_tristrami	LC	stable	0	0	0.934107939	0.582685035	670	134	4	1.609437912	0.603109541	0.471945206	111.62	4.715100245	5
RODENTIA	MURIDAE	Meriones	Meriones_unguiculatus	LC	unknown	0	NA	0.788169793	0.632939585	2759	2005	0.37605985	0.319224234	0.245252804	0.219338565	57.75	4.056123349	4
RODENTIA	MURIDAE	Meriones	Meriones_vinogradovi	LC	unknown	0	NA	0.657111137	0.513785265	411	88	3.670454545	1.5412564	0.278960652	0.246047757	117	4.762173935	5
RODENTIA	MURIDAE	Meriones	Meriones_zarudnyi	DD	unknown	NA	NA	0.805681927	0.787219422	169	105	0.60952381	0.475938365	0.023452806	0.023182015	95.86069434	4.562896037	5
EULIPOTYPHLA	ERINACEIDAE	Mesechinus	Mesechinus_dauuricus	LC	stable	0	0	0.88210244	0.670252283	2759	1704	0.619131455	0.481889867	0.316075249	0.274654011	342	5.834810737	6
